siteReportId;conversationId;questionnaireId;dateReceived;dateReceivedDisplay;clientId;locationId;clientName;questionAnswer1;questionAnswer2;questionAnswer3;questionAnswer4;nPSQuestionAnswer;feedbackQuestionAnswer;submitForReward;madeOrIntentToMakePurchase;RegionID;Industry
55860;74300;36;2023-01-16 20:00:00.0000000 -06:00;2023/01/16 20:00;156;68;Client 3;4;1;2;9;10;Neutral ;VERDADERO;1;4;5
55735;74129;30;2023-01-16 20:00:00.0000000 -06:00;2023/01/16 20:00;575;356;Client 5;10;5;8;8;7;The prices have become too high especially considering you get your merchandise for free.;VERDADERO;1;10;5
55854;74294;30;2023-01-16 20:00:00.0000000 -06:00;2023/01/16 20:00;575;347;Client 5;10;10;9;10;9;Neutral ;VERDADERO;1;8;5
55594;73947;40;2023-01-16 20:52:29.5233333 -05:00;2023/01/16 20:52;567;1147;Client 7;9;10;10;10;10;Neutral ;FALSO;1;13;5
55593;73946;39;2023-01-16 20:27:46.2533333 -05:00;2023/01/16 20:27;567;1135;Client 7;8;7;7;8;8;Neutral ;FALSO;1;13;5
55592;73945;39;2023-01-16 20:25:40.8033333 -05:00;2023/01/16 20:25;567;1147;Client 7;9;9;7;5;8;Neutral ;VERDADERO;1;13;5
55591;73944;36;2023-01-16 19:24:50.5900000 -06:00;2023/01/16 19:24;156;68;Client 3;9;1;2;5;7;Neutral ;FALSO;1;4;5
55607;73963;39;2023-01-16 20:00:00.0000000 -05:00;2023/01/16 20:00;567;1151;Client 7;10;8;5;7;9;Neutral ;VERDADERO;1;14;5
55590;73943;30;2023-01-16 18:56:29.7466667 -06:00;2023/01/16 18:56;575;347;Client 5;8;8;9;8;8;Neutral ;VERDADERO;1;8;5
55589;73942;24;2023-01-16 18:54:42.7966667 -06:00;2023/01/16 18:54;156;255;Client 3;10;10;10;10;10;Neutral ;VERDADERO;1;4;5
55588;73941;30;2023-01-16 18:54:14.1600000 -06:00;2023/01/16 18:54;575;349;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;9;5
55587;73940;30;2023-01-16 18:42:29.9633333 -06:00;2023/01/16 18:42;575;354;Client 5;10;7;9;9;10;Neutral ;VERDADERO;1;10;5
55586;73939;39;2023-01-16 19:42:07.1300000 -05:00;2023/01/16 19:42;567;1146;Client 7;7;7;6;4;6;Neutral ;FALSO;1;15;5
55585;73938;30;2023-01-16 18:41:48.0166667 -06:00;2023/01/16 18:41;575;354;Client 5;10;10;8;9;10;Keep track of the dressing rooms.  Lots of clothing that people just leave in there.;VERDADERO;1;10;5
55584;73936;36;2023-01-16 19:31:21.7033333 -05:00;2023/01/16 19:31;156;70;Client 3;8;2;3;10;10;Neutral ;VERDADERO;1;5;5
55583;73935;36;2023-01-16 19:28:16.7933333 -05:00;2023/01/16 19:28;156;69;Client 3;9;2;1;4;8;Neutral ;VERDADERO;0;5;5
55582;73934;39;2023-01-16 19:23:50.3433333 -05:00;2023/01/16 19:23;567;1167;Client 7;7;6;3;4;6;I think the overall products in the store is acceptable. The display and cleanliness could use a boost to attract more people to the store and make more people want to come back.;VERDADERO;1;14;5
55581;73933;30;2023-01-16 18:22:17.6466667 -06:00;2023/01/16 18:22;575;349;Client 5;8;10;8;9;10;The cashier was super nice. She was engaging in conversation and turns out she was one of the managers. Her name is Carly. I quite enjoyed coming to this store.;FALSO;1;9;5
55580;73932;30;2023-01-16 18:15:23.6166667 -06:00;2023/01/16 18:15;575;340;Client 5;7;8;7;7;8;Neutral ;VERDADERO;1;9;5
55579;73931;30;2023-01-16 18:13:27.0233333 -06:00;2023/01/16 18:13;575;347;Client 5;8;8;7;8;9;Neutral ;VERDADERO;1;8;5
55578;73930;30;2023-01-16 18:10:49.0366667 -06:00;2023/01/16 18:10;575;354;Client 5;9;8;9;9;9;I appreciated and was impressed by the courtesy shown by Jason, the young man who provided service for me;VERDADERO;1;10;5
55577;73929;30;2023-01-16 18:03:26.2733333 -06:00;2023/01/16 18:03;575;342;Client 5;9;8;9;9;9;Neutral ;VERDADERO;1;8;5
55612;73969;30;2023-01-16 18:00:00.0000000 -06:00;2023/01/16 18:00;575;343;Client 5;8;8;8;8;8;Neutral ;VERDADERO;1;8;5
55576;73928;39;2023-01-16 18:59:38.1133333 -05:00;2023/01/16 18:59;567;1146;Client 7;10;6;7;4;7;Neutral ;VERDADERO;1;15;5
55575;73927;30;2023-01-16 17:46:26.7666667 -06:00;2023/01/16 17:46;575;356;Client 5;10;10;10;10;10;I enjoy shopping here. The people are always polite. I usually ask Eric for help when I see him. He is helpful every time.;FALSO;0;10;5
55574;73926;36;2023-01-16 18:42:28.6433333 -05:00;2023/01/16 18:42;156;262;Client 3;8;2;3;8;9;Neutral ;VERDADERO;1;5;5
55573;73925;36;2023-01-16 18:30:36.6500000 -05:00;2023/01/16 18:30;156;281;Client 3;10;2;2;4;1;Why is your shit so high when you get it for free;FALSO;1;3;5
55572;73922;39;2023-01-16 18:25:00.9366667 -05:00;2023/01/16 18:25;567;1146;Client 7;4;4;3;5;3;Neutral ;VERDADERO;1;15;5
55571;73920;30;2023-01-16 17:11:29.2966667 -06:00;2023/01/16 17:11;575;359;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;9;5
55597;73951;39;2023-01-16 18:00:00.0000000 -05:00;2023/01/16 18:00;567;1151;Client 7;10;10;10;10;10;Neutral ;VERDADERO;1;14;5
55570;73916;24;2023-01-16 16:58:23.5500000 -06:00;2023/01/16 16:58;156;255;Client 3;10;10;10;10;10;Neutral ;VERDADERO;1;4;5
55569;73915;24;2023-01-16 17:52:14.4100000 -05:00;2023/01/16 17:52;156;83;Client 3;9;10;10;10;10;They really have things organized and have a great system going.;VERDADERO;0;6;5
55568;73912;30;2023-01-16 16:47:30.8166667 -06:00;2023/01/16 16:47;575;342;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;8;5
55567;73911;30;2023-01-16 16:47:08.8133333 -06:00;2023/01/16 16:47;575;350;Client 5;10;8;8;9;10;Neutral ;VERDADERO;1;10;5
55566;73908;24;2023-01-16 17:44:40.3500000 -05:00;2023/01/16 17:44;156;281;Client 3;10;10;10;10;10;They are nice and helped me out.;VERDADERO;0;3;5
55565;73907;36;2023-01-16 17:42:30.4700000 -05:00;2023/01/16 17:42;156;81;Client 3;9;3;2;8;9;Neutral ;VERDADERO;1;3;5
55564;73905;39;2023-01-16 17:40:41.4766667 -05:00;2023/01/16 17:40;567;1151;Client 7;8;7;4;4;5;Neutral ;VERDADERO;1;14;5
55563;73904;36;2023-01-16 17:37:50.7100000 -05:00;2023/01/16 17:37;156;275;Client 3;7;3;2;8;9;I love Frankfort client. That is all.;VERDADERO;1;6;5
55562;73903;30;2023-01-16 16:35:06.3766667 -06:00;2023/01/16 16:35;575;348;Client 5;8;7;10;8;10;Separate athletic clothes from normal wear;FALSO;1;8;5
55561;73902;24;2023-01-16 16:31:39.6766667 -06:00;2023/01/16 16:31;156;251;Client 3;10;10;5;10;10;Neutral ;VERDADERO;1;4;5
55560;73900;24;2023-01-16 17:23:04.8600000 -05:00;2023/01/16 17:23;156;77;Client 3;10;10;10;10;9;Neutral ;VERDADERO;1;6;5
55559;73898;39;2023-01-16 17:15:36.4933333 -05:00;2023/01/16 17:15;567;1151;Client 7;9;7;7;7;8;Neutral ;VERDADERO;1;14;5
55558;73897;39;2023-01-16 17:14:53.1466667 -05:00;2023/01/16 17:14;567;1164;Client 7;10;10;10;10;10;Neutral ;VERDADERO;1;17;5
55557;73895;39;2023-01-16 17:00:17.5333333 -05:00;2023/01/16 17:00;567;1148;Client 7;8;4;4;7;3;Not enough bric a brac, the clothes were not sorted properly.;VERDADERO;1;13;5
55620;73983;30;2023-01-16 16:00:00.0000000 -06:00;2023/01/16 16:00 (1);575;351;Client 5;7;6;8;7;9;Neutral ;VERDADERO;1;10;5
55627;73993;30;2023-01-16 16:00:00.0000000 -06:00;2023/01/16 16:00 (2);575;351;Client 5;8;7;8;8;8;Neutral ;VERDADERO;1;10;5
55737;74134;36;2023-01-16 17:00:00.0000000 -05:00;2023/01/16 17:00;156;281;Client 3;8;2;2;5;7;Neutral ;VERDADERO;1;3;5
55556;73892;30;2023-01-16 15:49:56.2933333 -06:00;2023/01/16 15:49;575;350;Client 5;8;8;7;8;9;Neutral ;VERDADERO;1;10;5
55555;73891;36;2023-01-16 16:39:57.0166667 -05:00;2023/01/16 16:39;156;281;Client 3;9;1;3;8;8;Neutral ;VERDADERO;1;3;5
55554;73888;30;2023-01-16 15:23:10.0433333 -06:00;2023/01/16 15:23;575;346;Client 5;1;5;8;5;8;There's certain things that I have very high that should be lower;FALSO;1;8;5
55553;73885;39;2023-01-16 15:50:26.5366667 -05:00;2023/01/16 15:50;567;1148;Client 7;8;2;4;4;5;Neutral ;VERDADERO;1;13;5
55552;73883;39;2023-01-16 15:39:54.5566667 -05:00;2023/01/16 15:39;567;1135;Client 7;7;8;7;8;7;Neutral ;VERDADERO;1;13;5
55551;73882;36;2023-01-16 15:39:46.7366667 -05:00;2023/01/16 15:39;156;262;Client 3;7;1;3;8;8;Neutral ;FALSO;1;5;5
55550;73880;36;2023-01-16 15:37:26.3900000 -05:00;2023/01/16 15:37;156;281;Client 3;8;1;2;8;8;Neutral ;VERDADERO;1;3;5
55549;73879;36;2023-01-16 14:28:27.5400000 -06:00;2023/01/16 14:28;156;68;Client 3;8;1;3;8;8;Neutral ;FALSO;1;4;5
55548;73878;24;2023-01-16 15:28:18.6300000 -05:00;2023/01/16 15:28;156;286;Client 3;10;10;10;10;10;Neutral ;VERDADERO;1;3;5
55547;73877;36;2023-01-16 15:20:45.0733333 -05:00;2023/01/16 15:20;156;257;Client 3;10;3;3;10;10;Neutral ;VERDADERO;1;5;5
55546;73876;36;2023-01-16 15:20:25.0566667 -05:00;2023/01/16 15:20;156;266;Client 3;9;2;2;8;9;Neutral ;VERDADERO;1;5;5
55545;73874;36;2023-01-16 15:10:02.8233333 -05:00;2023/01/16 15:10;156;294;Client 3;4;3;1;4;8;I recommend going early on Mondays because there is new merchandise.;VERDADERO;1;5;5
55544;73873;36;2023-01-16 15:09:30.6566667 -05:00;2023/01/16 15:09;156;256;Client 3;9;1;3;10;9;Neutral ;VERDADERO;1;6;5
55543;73872;36;2023-01-16 14:07:43.6666667 -06:00;2023/01/16 14:07;156;253;Client 3;4;2;3;7;8;Neutral ;VERDADERO;1;4;5
55542;73870;24;2023-01-16 14:04:35.5500000 -06:00;2023/01/16 14:04;156;251;Client 3;10;10;10;10;10;Neutral ;VERDADERO;0;4;5
55541;73868;24;2023-01-16 15:02:59.3300000 -05:00;2023/01/16 15:02;156;76;Client 3;10;10;7;10;10;Norman always does a great job of aiding in a drop off.;FALSO;0;6;5
55540;73867;30;2023-01-16 13:57:48.6800000 -06:00;2023/01/16 13:57;575;359;Client 5;10;10;10;10;10;Barbara good service;VERDADERO;1;9;5
55539;73866;39;2023-01-16 14:52:46.7900000 -05:00;2023/01/16 14:52;567;1167;Client 7;10;10;10;10;10;Neutral ;VERDADERO;1;14;5
55538;73865;36;2023-01-16 14:51:45.0933333 -05:00;2023/01/16 14:51;156;70;Client 3;8;2;3;8;10;Cathy was so nice during checkout. Thank you;VERDADERO;1;5;5
55536;73863;39;2023-01-16 14:45:15.1633333 -05:00;2023/01/16 14:45;567;1132;Client 7;10;10;9;5;10;Neutral ;FALSO;1;13;5
55535;73862;24;2023-01-16 14:39:56.2833333 -05:00;2023/01/16 14:39;156;76;Client 3;10;10;7;10;8;Neutral ;FALSO;1;6;5
55534;73861;39;2023-01-16 14:37:05.2866667 -05:00;2023/01/16 14:37;567;1146;Client 7;10;10;10;10;10;Neutral ;VERDADERO;1;15;5
55533;73858;41;2023-01-16 14:32:46.2966667 -05:00;2023/01/16 14:32;579;1201;Client 9;10;10;10;10;10;Neutral ;VERDADERO;1;19;5
55532;73857;39;2023-01-16 14:28:23.5633333 -05:00;2023/01/16 14:28;567;1139;Client 7;10;8;10;10;10;Neutral ;VERDADERO;1;15;5
55531;73856;30;2023-01-16 13:25:29.2933333 -06:00;2023/01/16 13:25;575;338;Client 5;10;10;10;10;10;Great customer service by Merrilla, Sarah and Esperilda.  Clean and great merchandise. Spent a lot.  Love my products;VERDADERO;1;9;5
55530;73855;36;2023-01-16 14:23:11.9633333 -05:00;2023/01/16 14:23;156;71;Client 3;8;2;2;7;10;Neutral ;VERDADERO;1;5;5
55529;73854;30;2023-01-16 13:21:28.4866667 -06:00;2023/01/16 13:21;575;358;Client 5;10;8;8;9;10;The cashier, Sandra, was an absolute joy to all of the customers in her line.;VERDADERO;1;10;5
55528;73852;39;2023-01-16 14:08:19.5900000 -05:00;2023/01/16 14:08;567;1164;Client 7;10;9;10;10;10;The workers are so kind and welcoming.;VERDADERO;1;17;5
55527;73850;36;2023-01-16 14:02:55.6600000 -05:00;2023/01/16 14:02;156;280;Client 3;15;2;3;10;10;I would like to recognize an employee at the client in Lawrenceburg, KY, which I visit weekly. Michael is extremely courteous and friendly. A valuable asset to client. Lucky to have an employee like Michael with a positive attitude as he has.;FALSO;1;6;5
55605;73960;39;2023-01-16 14:00:00.0000000 -05:00;2023/01/16 14:00;567;1151;Client 7;10;10;8;8;10;Neutral ;VERDADERO;1;14;5
55614;73972;30;2023-01-16 13:00:00.0000000 -06:00;2023/01/16 13:00;575;345;Client 5;10;8;5;8;10;Diana the cashier was wonderful. She was incredibly helpful, knowledgable, and friendly. She made my shopping trip great.;VERDADERO;1;8;5
55526;73849;39;2023-01-16 13:58:46.8433333 -05:00;2023/01/16 13:58;567;1135;Client 7;10;8;9;10;10;Separate the sales clothing by size. Other than that. It's an amazing store.;VERDADERO;1;13;5
55525;73848;30;2023-01-16 12:47:48.4466667 -06:00;2023/01/16 12:47;575;340;Client 5;10;3;10;8;5;Prices to high on most of items;VERDADERO;1;9;5
55524;73847;24;2023-01-16 13:46:39.3200000 -05:00;2023/01/16 13:46;156;286;Client 3;10;10;10;10;10;Neutral ;VERDADERO;1;3;5
55523;73846;24;2023-01-16 13:46:04.1900000 -05:00;2023/01/16 13:46;156;281;Client 3;9;7;5;7;9;Neutral ;VERDADERO;0;3;5
55522;73845;24;2023-01-16 13:45:43.4133333 -05:00;2023/01/16 13:45;156;266;Client 3;10;10;10;10;10;Neutral ;VERDADERO;1;5;5
55521;73844;24;2023-01-16 13:38:53.2066667 -05:00;2023/01/16 13:38 (2);156;268;Client 3;9;10;10;8;10;Neutral ;VERDADERO;0;4;5
55520;73843;24;2023-01-16 13:38:12.2566667 -05:00;2023/01/16 13:38 (1);156;268;Client 3;10;10;10;10;10;The attendant older man was so friendly, and creative with his jingles. It made my day! Wonderful experience God Bless Him;VERDADERO;1;4;5
55519;73841;36;2023-01-16 13:33:54.6833333 -05:00;2023/01/16 13:33;156;80;Client 3;8;2;1;6;8;I think the prices have went up substantially so anyway to give back like these surveys and chances of winning;VERDADERO;1;3;5
55518;73840;30;2023-01-16 12:32:11.7233333 -06:00;2023/01/16 12:32;575;350;Client 5;5;7;8;7;7;Neutral ;VERDADERO;1;10;5
55516;73838;30;2023-01-16 12:19:31.8800000 -06:00;2023/01/16 12:19;575;351;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;10;5
55515;73837;36;2023-01-16 13:19:03.9166667 -05:00;2023/01/16 13:19;156;80;Client 3;8;2;3;6;10;"All workers were nice and helpful. My only ""complaint"" would be organization because of lost shoes, but there's a lot of clothes and I understand that is hard to keep clean with customers shopping.";VERDADERO;1;3;5
55514;73836;39;2023-01-16 13:18:31.2900000 -05:00;2023/01/16 13:18;567;1149;Client 7;10;10;9;10;10;Neutral ;VERDADERO;1;13;5
55513;73834;36;2023-01-16 13:11:23.8333333 -05:00;2023/01/16 13:11;156;289;Client 3;7;1;3;10;10;Neutral ;VERDADERO;1;3;5
55512;73832;36;2023-01-16 13:06:24.7766667 -05:00;2023/01/16 13:06;156;286;Client 3;8;2;2;9;10;Neutral ;VERDADERO;1;3;5
55511;73831;39;2023-01-16 13:05:33.1500000 -05:00;2023/01/16 13:05;567;1135;Client 7;9;9;8;8;9;Neutral ;VERDADERO;1;13;5
55510;73830;39;2023-01-16 13:01:28.5266667 -05:00;2023/01/16 13:01;567;1146;Client 7;9;9;8;9;10;Neutral ;VERDADERO;1;15;5
55606;73961;30;2023-01-16 12:00:00.0000000 -06:00;2023/01/16 12:00;575;350;Client 5;10;10;10;10;10;Neutral ;VERDADERO;1;10;5
55617;73975;30;2023-01-16 12:00:00.0000000 -06:00;2023/01/16 12:00;575;346;Client 5;8;7;7;7;8;Neutral ;VERDADERO;1;8;5
